row,column,cor,p
Otu000538,Otu003040,1,0
Otu000686,Otu003040,1,0
Otu000844,Otu003040,1,0
Otu000918,Otu003040,1,0
Otu000950,Otu003040,1,0
Otu001088,Otu003040,1,0
Otu001177,Otu003040,1,0
Otu001368,Otu003040,1,0
Otu001472,Otu003040,1,0
Otu002611,Otu003040,1,0
Otu002626,Otu003040,1,0
Otu000316,Otu003225,1,0
Otu000525,Otu003225,1,0
Otu000547,Otu003225,1,0
Otu000599,Otu003225,1,0
Otu000663,Otu003225,1,0
Otu000752,Otu003225,1,0
Otu000895,Otu003225,1,0
Otu001107,Otu003225,1,0
Otu001251,Otu003225,1,0
Otu001284,Otu003225,1,0
Otu001363,Otu003225,1,0
Otu001415,Otu003225,1,0
Otu001434,Otu003225,1,0
Otu001468,Otu003225,1,0
Otu001618,Otu003225,1,0
Otu002265,Otu003225,1,0
Otu002495,Otu003225,1,0
Otu000396,Otu003299,1,0
Otu000603,Otu003299,1,0
Otu001184,Otu003299,1,0
Otu000209,Otu003319,1,0
Otu000266,Otu003319,1,0
Otu000646,Otu003319,1,0
Otu000761,Otu003319,1,0
Otu001760,Otu003319,1,0
Otu002378,Otu003319,1,0
Otu000492,Otu003373,1,0
Otu000832,Otu003373,1,0
Otu001018,Otu003373,1,0
Otu001423,Otu003373,1,0
Otu001473,Otu003373,1,0
Otu001737,Otu003373,1,0
Otu001802,Otu003373,1,0
Otu000649,Otu003505,1,0
Otu000866,Otu003505,1,0
Otu000912,Otu003505,1,0
Otu000492,Otu003534,1,0
Otu000832,Otu003534,1,0
Otu001018,Otu003534,1,0
Otu001423,Otu003534,1,0
Otu001473,Otu003534,1,0
Otu001737,Otu003534,1,0
Otu001802,Otu003534,1,0
Otu003373,Otu003534,1,0
Otu000492,Otu003535,1,0
Otu000832,Otu003535,1,0
Otu001018,Otu003535,1,0
Otu001423,Otu003535,1,0
Otu001473,Otu003535,1,0
Otu001737,Otu003535,1,0
Otu001802,Otu003535,1,0
Otu003373,Otu003535,1,0
Otu003534,Otu003535,1,0
Otu000492,Otu003553,1,0
Otu000832,Otu003553,1,0
Otu001018,Otu003553,1,0
Otu001423,Otu003553,1,0
Otu001473,Otu003553,1,0
Otu001737,Otu003553,1,0
Otu001802,Otu003553,1,0
Otu003373,Otu003553,1,0
Otu003534,Otu003553,1,0
Otu003535,Otu003553,1,0
Otu000492,Otu003584,1,0
Otu000832,Otu003584,1,0
Otu001018,Otu003584,1,0
Otu001423,Otu003584,1,0
Otu001473,Otu003584,1,0
Otu001737,Otu003584,1,0
Otu001802,Otu003584,1,0
Otu003373,Otu003584,1,0
Otu003534,Otu003584,1,0
Otu003535,Otu003584,1,0
Otu003553,Otu003584,1,0
Otu000492,Otu003605,1,0
Otu000832,Otu003605,1,0
Otu001018,Otu003605,1,0
Otu001423,Otu003605,1,0
Otu001473,Otu003605,1,0
Otu001737,Otu003605,1,0
Otu001802,Otu003605,1,0
Otu003373,Otu003605,1,0
Otu003534,Otu003605,1,0
Otu003535,Otu003605,1,0
Otu003553,Otu003605,1,0
Otu003584,Otu003605,1,0
Otu000492,Otu003745,1,0
Otu000832,Otu003745,1,0
Otu001018,Otu003745,1,0
Otu001423,Otu003745,1,0
Otu001473,Otu003745,1,0
Otu001737,Otu003745,1,0
Otu001802,Otu003745,1,0
Otu003373,Otu003745,1,0
Otu003534,Otu003745,1,0
Otu003535,Otu003745,1,0
Otu003553,Otu003745,1,0
Otu003584,Otu003745,1,0
Otu003605,Otu003745,1,0
Otu000466,Otu003845,1,0
Otu000591,Otu003845,1,0
Otu000680,Otu003845,1,0
Otu000917,Otu003845,1,0
Otu001835,Otu003845,1,0
Otu002208,Otu003845,1,0
Otu002563,Otu003845,1,0
Otu000764,Otu003864,1,0
Otu000864,Otu003864,1,0
Otu001376,Otu003864,1,0
Otu001390,Otu003864,1,0
Otu001755,Otu003864,1,0
Otu002165,Otu003864,1,0
Otu002421,Otu003864,1,0
Otu000492,Otu003892,1,0
Otu000832,Otu003892,1,0
Otu001018,Otu003892,1,0
Otu001423,Otu003892,1,0
Otu001473,Otu003892,1,0
Otu001737,Otu003892,1,0
Otu001802,Otu003892,1,0
Otu003373,Otu003892,1,0
Otu003534,Otu003892,1,0
Otu003535,Otu003892,1,0
Otu003553,Otu003892,1,0
Otu003584,Otu003892,1,0
Otu003605,Otu003892,1,0
Otu003745,Otu003892,1,0
Otu000492,Otu003894,1,0
Otu000832,Otu003894,1,0
Otu001018,Otu003894,1,0
Otu001423,Otu003894,1,0
Otu001473,Otu003894,1,0
Otu001737,Otu003894,1,0
Otu001802,Otu003894,1,0
Otu003373,Otu003894,1,0
Otu003534,Otu003894,1,0
Otu003535,Otu003894,1,0
Otu003553,Otu003894,1,0
Otu003584,Otu003894,1,0
Otu003605,Otu003894,1,0
Otu003745,Otu003894,1,0
Otu003892,Otu003894,1,0
Otu000492,Otu003895,1,0
Otu000832,Otu003895,1,0
Otu001018,Otu003895,1,0
Otu001423,Otu003895,1,0
Otu001473,Otu003895,1,0
Otu001737,Otu003895,1,0
Otu001802,Otu003895,1,0
Otu003373,Otu003895,1,0
Otu003534,Otu003895,1,0
Otu003535,Otu003895,1,0
Otu003553,Otu003895,1,0
Otu003584,Otu003895,1,0
Otu003605,Otu003895,1,0
Otu003745,Otu003895,1,0
Otu003892,Otu003895,1,0
Otu003894,Otu003895,1,0
Otu000492,Otu003900,1,0
Otu000832,Otu003900,1,0
Otu001018,Otu003900,1,0
Otu001423,Otu003900,1,0
Otu001473,Otu003900,1,0
Otu001737,Otu003900,1,0
Otu001802,Otu003900,1,0
Otu003373,Otu003900,1,0
Otu003534,Otu003900,1,0
Otu003535,Otu003900,1,0
Otu003553,Otu003900,1,0
Otu003584,Otu003900,1,0
Otu003605,Otu003900,1,0
Otu003745,Otu003900,1,0
Otu003892,Otu003900,1,0
Otu003894,Otu003900,1,0
Otu003895,Otu003900,1,0
Otu000492,Otu003903,1,0
Otu000832,Otu003903,1,0
Otu001018,Otu003903,1,0
Otu001423,Otu003903,1,0
Otu001473,Otu003903,1,0
Otu001737,Otu003903,1,0
Otu001802,Otu003903,1,0
Otu003373,Otu003903,1,0
Otu003534,Otu003903,1,0
Otu003535,Otu003903,1,0
Otu003553,Otu003903,1,0
Otu003584,Otu003903,1,0
Otu003605,Otu003903,1,0
Otu003745,Otu003903,1,0
Otu003892,Otu003903,1,0
Otu003894,Otu003903,1,0
Otu003895,Otu003903,1,0
Otu003900,Otu003903,1,0
Otu000209,Otu003918,1,0
Otu000266,Otu003918,1,0
Otu000646,Otu003918,1,0
Otu000761,Otu003918,1,0
Otu001760,Otu003918,1,0
Otu002378,Otu003918,1,0
Otu003319,Otu003918,1,0
Otu000492,Otu003922,1,0
Otu000832,Otu003922,1,0
Otu001018,Otu003922,1,0
Otu001423,Otu003922,1,0
Otu001473,Otu003922,1,0
Otu001737,Otu003922,1,0
Otu001802,Otu003922,1,0
Otu003373,Otu003922,1,0
Otu003534,Otu003922,1,0
Otu003535,Otu003922,1,0
Otu003553,Otu003922,1,0
Otu003584,Otu003922,1,0
Otu003605,Otu003922,1,0
Otu003745,Otu003922,1,0
Otu003892,Otu003922,1,0
Otu003894,Otu003922,1,0
Otu003895,Otu003922,1,0
Otu003900,Otu003922,1,0
Otu003903,Otu003922,1,0
Otu000492,Otu003924,1,0
Otu000832,Otu003924,1,0
Otu001018,Otu003924,1,0
Otu001423,Otu003924,1,0
Otu001473,Otu003924,1,0
Otu001737,Otu003924,1,0
Otu001802,Otu003924,1,0
Otu003373,Otu003924,1,0
Otu003534,Otu003924,1,0
Otu003535,Otu003924,1,0
Otu003553,Otu003924,1,0
Otu003584,Otu003924,1,0
Otu003605,Otu003924,1,0
Otu003745,Otu003924,1,0
Otu003892,Otu003924,1,0
Otu003894,Otu003924,1,0
Otu003895,Otu003924,1,0
Otu003900,Otu003924,1,0
Otu003903,Otu003924,1,0
Otu003922,Otu003924,1,0
Otu000492,Otu003953,1,0
Otu000832,Otu003953,1,0
Otu001018,Otu003953,1,0
Otu001423,Otu003953,1,0
Otu001473,Otu003953,1,0
Otu001737,Otu003953,1,0
Otu001802,Otu003953,1,0
Otu003373,Otu003953,1,0
Otu003534,Otu003953,1,0
Otu003535,Otu003953,1,0
Otu003553,Otu003953,1,0
Otu003584,Otu003953,1,0
Otu003605,Otu003953,1,0
Otu003745,Otu003953,1,0
Otu003892,Otu003953,1,0
Otu003894,Otu003953,1,0
Otu003895,Otu003953,1,0
Otu003900,Otu003953,1,0
Otu003903,Otu003953,1,0
Otu003922,Otu003953,1,0
Otu003924,Otu003953,1,0
Otu000492,Otu003958,1,0
Otu000832,Otu003958,1,0
Otu001018,Otu003958,1,0
Otu001423,Otu003958,1,0
Otu001473,Otu003958,1,0
Otu001737,Otu003958,1,0
Otu001802,Otu003958,1,0
Otu003373,Otu003958,1,0
Otu003534,Otu003958,1,0
Otu003535,Otu003958,1,0
Otu003553,Otu003958,1,0
Otu003584,Otu003958,1,0
Otu003605,Otu003958,1,0
Otu003745,Otu003958,1,0
Otu003892,Otu003958,1,0
Otu003894,Otu003958,1,0
Otu003895,Otu003958,1,0
Otu003900,Otu003958,1,0
Otu003903,Otu003958,1,0
Otu003922,Otu003958,1,0
Otu003924,Otu003958,1,0
Otu003953,Otu003958,1,0
Otu000396,Otu004086,1,0
Otu000603,Otu004086,1,0
Otu001184,Otu004086,1,0
Otu003299,Otu004086,1,0
Otu000202,Otu004090,1,0
Otu000590,Otu004090,1,0
Otu000592,Otu004090,1,0
Otu000682,Otu004090,1,0
Otu000928,Otu004090,1,0
Otu001734,Otu004090,1,0
Otu000316,Otu004190,1,0
Otu000525,Otu004190,1,0
Otu000547,Otu004190,1,0
Otu000599,Otu004190,1,0
Otu000663,Otu004190,1,0
Otu000752,Otu004190,1,0
Otu000895,Otu004190,1,0
Otu001107,Otu004190,1,0
Otu001251,Otu004190,1,0
Otu001284,Otu004190,1,0
Otu001363,Otu004190,1,0
Otu001415,Otu004190,1,0
Otu001434,Otu004190,1,0
Otu001468,Otu004190,1,0
Otu001618,Otu004190,1,0
Otu002265,Otu004190,1,0
Otu002495,Otu004190,1,0
Otu003225,Otu004190,1,0
Otu000543,Otu004248,1,0
Otu000466,Otu004281,1,0
Otu000591,Otu004281,1,0
Otu000680,Otu004281,1,0
Otu000917,Otu004281,1,0
Otu001835,Otu004281,1,0
Otu002208,Otu004281,1,0
Otu002563,Otu004281,1,0
Otu003845,Otu004281,1,0
Otu000209,Otu004292,1,0
Otu000266,Otu004292,1,0
Otu000646,Otu004292,1,0
Otu000761,Otu004292,1,0
Otu001760,Otu004292,1,0
Otu002378,Otu004292,1,0
Otu003319,Otu004292,1,0
Otu003918,Otu004292,1,0
Otu000492,Otu004361,1,0
Otu000832,Otu004361,1,0
Otu001018,Otu004361,1,0
Otu001423,Otu004361,1,0
Otu001473,Otu004361,1,0
Otu001737,Otu004361,1,0
Otu001802,Otu004361,1,0
Otu003373,Otu004361,1,0
Otu003534,Otu004361,1,0
Otu003535,Otu004361,1,0
Otu003553,Otu004361,1,0
Otu003584,Otu004361,1,0
Otu003605,Otu004361,1,0
Otu003745,Otu004361,1,0
Otu003892,Otu004361,1,0
Otu003894,Otu004361,1,0
Otu003895,Otu004361,1,0
Otu003900,Otu004361,1,0
Otu003903,Otu004361,1,0
Otu003922,Otu004361,1,0
Otu003924,Otu004361,1,0
Otu003953,Otu004361,1,0
Otu003958,Otu004361,1,0
Otu000492,Otu004362,1,0
Otu000832,Otu004362,1,0
Otu001018,Otu004362,1,0
Otu001423,Otu004362,1,0
Otu001473,Otu004362,1,0
Otu001737,Otu004362,1,0
Otu001802,Otu004362,1,0
Otu003373,Otu004362,1,0
Otu003534,Otu004362,1,0
Otu003535,Otu004362,1,0
Otu003553,Otu004362,1,0
Otu003584,Otu004362,1,0
Otu003605,Otu004362,1,0
Otu003745,Otu004362,1,0
Otu003892,Otu004362,1,0
Otu003894,Otu004362,1,0
Otu003895,Otu004362,1,0
Otu003900,Otu004362,1,0
Otu003903,Otu004362,1,0
Otu003922,Otu004362,1,0
Otu003924,Otu004362,1,0
Otu003953,Otu004362,1,0
Otu003958,Otu004362,1,0
Otu004361,Otu004362,1,0
Otu000492,Otu004366,1,0
Otu000832,Otu004366,1,0
Otu001018,Otu004366,1,0
Otu001423,Otu004366,1,0
Otu001473,Otu004366,1,0
Otu001737,Otu004366,1,0
Otu001802,Otu004366,1,0
Otu003373,Otu004366,1,0
Otu003534,Otu004366,1,0
Otu003535,Otu004366,1,0
Otu003553,Otu004366,1,0
Otu003584,Otu004366,1,0
Otu003605,Otu004366,1,0
Otu003745,Otu004366,1,0
Otu003892,Otu004366,1,0
Otu003894,Otu004366,1,0
Otu003895,Otu004366,1,0
Otu003900,Otu004366,1,0
Otu003903,Otu004366,1,0
Otu003922,Otu004366,1,0
Otu003924,Otu004366,1,0
Otu003953,Otu004366,1,0
Otu003958,Otu004366,1,0
Otu004361,Otu004366,1,0
Otu004362,Otu004366,1,0
Otu000492,Otu004367,1,0
Otu000832,Otu004367,1,0
Otu001018,Otu004367,1,0
Otu001423,Otu004367,1,0
Otu001473,Otu004367,1,0
Otu001737,Otu004367,1,0
Otu001802,Otu004367,1,0
Otu003373,Otu004367,1,0
Otu003534,Otu004367,1,0
Otu003535,Otu004367,1,0
Otu003553,Otu004367,1,0
Otu003584,Otu004367,1,0
Otu003605,Otu004367,1,0
Otu003745,Otu004367,1,0
Otu003892,Otu004367,1,0
Otu003894,Otu004367,1,0
Otu003895,Otu004367,1,0
Otu003900,Otu004367,1,0
Otu003903,Otu004367,1,0
Otu003922,Otu004367,1,0
Otu003924,Otu004367,1,0
Otu003953,Otu004367,1,0
Otu003958,Otu004367,1,0
Otu004361,Otu004367,1,0
Otu004362,Otu004367,1,0
Otu004366,Otu004367,1,0
Otu000316,Otu004400,1,0
Otu000525,Otu004400,1,0
Otu000547,Otu004400,1,0
Otu000599,Otu004400,1,0
Otu000663,Otu004400,1,0
Otu000752,Otu004400,1,0
Otu000895,Otu004400,1,0
Otu001107,Otu004400,1,0
Otu001251,Otu004400,1,0
Otu001284,Otu004400,1,0
Otu001363,Otu004400,1,0
Otu001415,Otu004400,1,0
Otu001434,Otu004400,1,0
Otu001468,Otu004400,1,0
Otu001618,Otu004400,1,0
Otu002265,Otu004400,1,0
Otu002495,Otu004400,1,0
Otu003225,Otu004400,1,0
Otu004190,Otu004400,1,0
Otu000492,Otu004406,1,0
Otu000832,Otu004406,1,0
Otu001018,Otu004406,1,0
Otu001423,Otu004406,1,0
Otu001473,Otu004406,1,0
Otu001737,Otu004406,1,0
Otu001802,Otu004406,1,0
Otu003373,Otu004406,1,0
Otu003534,Otu004406,1,0
Otu003535,Otu004406,1,0
Otu003553,Otu004406,1,0
Otu003584,Otu004406,1,0
Otu003605,Otu004406,1,0
Otu003745,Otu004406,1,0
Otu003892,Otu004406,1,0
Otu003894,Otu004406,1,0
Otu003895,Otu004406,1,0
Otu003900,Otu004406,1,0
Otu003903,Otu004406,1,0
Otu003922,Otu004406,1,0
Otu003924,Otu004406,1,0
Otu003953,Otu004406,1,0
Otu003958,Otu004406,1,0
Otu004361,Otu004406,1,0
Otu004362,Otu004406,1,0
Otu004366,Otu004406,1,0
Otu004367,Otu004406,1,0
Otu000492,Otu004407,1,0
Otu000832,Otu004407,1,0
Otu001018,Otu004407,1,0
Otu001423,Otu004407,1,0
Otu001473,Otu004407,1,0
Otu001737,Otu004407,1,0
Otu001802,Otu004407,1,0
Otu003373,Otu004407,1,0
Otu003534,Otu004407,1,0
Otu003535,Otu004407,1,0
Otu003553,Otu004407,1,0
Otu003584,Otu004407,1,0
Otu003605,Otu004407,1,0
Otu003745,Otu004407,1,0
Otu003892,Otu004407,1,0
Otu003894,Otu004407,1,0
Otu003895,Otu004407,1,0
Otu003900,Otu004407,1,0
Otu003903,Otu004407,1,0
Otu003922,Otu004407,1,0
Otu003924,Otu004407,1,0
Otu003953,Otu004407,1,0
Otu003958,Otu004407,1,0
Otu004361,Otu004407,1,0
Otu004362,Otu004407,1,0
Otu004366,Otu004407,1,0
Otu004367,Otu004407,1,0
Otu004406,Otu004407,1,0
Otu000492,Otu004408,1,0
Otu000832,Otu004408,1,0
Otu001018,Otu004408,1,0
Otu001423,Otu004408,1,0
Otu001473,Otu004408,1,0
Otu001737,Otu004408,1,0
Otu001802,Otu004408,1,0
Otu003373,Otu004408,1,0
Otu003534,Otu004408,1,0
Otu003535,Otu004408,1,0
Otu003553,Otu004408,1,0
Otu003584,Otu004408,1,0
Otu003605,Otu004408,1,0
Otu003745,Otu004408,1,0
Otu003892,Otu004408,1,0
Otu003894,Otu004408,1,0
Otu003895,Otu004408,1,0
Otu003900,Otu004408,1,0
Otu003903,Otu004408,1,0
Otu003922,Otu004408,1,0
Otu003924,Otu004408,1,0
Otu003953,Otu004408,1,0
Otu003958,Otu004408,1,0
Otu004361,Otu004408,1,0
Otu004362,Otu004408,1,0
Otu004366,Otu004408,1,0
Otu004367,Otu004408,1,0
Otu004406,Otu004408,1,0
Otu004407,Otu004408,1,0
Otu000492,Otu004417,1,0
Otu000832,Otu004417,1,0
Otu001018,Otu004417,1,0
Otu001423,Otu004417,1,0
Otu001473,Otu004417,1,0
Otu001737,Otu004417,1,0
Otu001802,Otu004417,1,0
Otu003373,Otu004417,1,0
Otu003534,Otu004417,1,0
Otu003535,Otu004417,1,0
Otu003553,Otu004417,1,0
Otu003584,Otu004417,1,0
Otu003605,Otu004417,1,0
Otu003745,Otu004417,1,0
Otu003892,Otu004417,1,0
Otu003894,Otu004417,1,0
Otu003895,Otu004417,1,0
Otu003900,Otu004417,1,0
Otu003903,Otu004417,1,0
Otu003922,Otu004417,1,0
Otu003924,Otu004417,1,0
Otu003953,Otu004417,1,0
Otu003958,Otu004417,1,0
Otu004361,Otu004417,1,0
Otu004362,Otu004417,1,0
Otu004366,Otu004417,1,0
Otu004367,Otu004417,1,0
Otu004406,Otu004417,1,0
Otu004407,Otu004417,1,0
Otu004408,Otu004417,1,0
Otu000492,Otu004441,1,0
Otu000832,Otu004441,1,0
Otu001018,Otu004441,1,0
Otu001423,Otu004441,1,0
Otu001473,Otu004441,1,0
Otu001737,Otu004441,1,0
Otu001802,Otu004441,1,0
Otu003373,Otu004441,1,0
Otu003534,Otu004441,1,0
Otu003535,Otu004441,1,0
Otu003553,Otu004441,1,0
Otu003584,Otu004441,1,0
Otu003605,Otu004441,1,0
Otu003745,Otu004441,1,0
Otu003892,Otu004441,1,0
Otu003894,Otu004441,1,0
Otu003895,Otu004441,1,0
Otu003900,Otu004441,1,0
Otu003903,Otu004441,1,0
Otu003922,Otu004441,1,0
Otu003924,Otu004441,1,0
Otu003953,Otu004441,1,0
Otu003958,Otu004441,1,0
Otu004361,Otu004441,1,0
Otu004362,Otu004441,1,0
Otu004366,Otu004441,1,0
Otu004367,Otu004441,1,0
Otu004406,Otu004441,1,0
Otu004407,Otu004441,1,0
Otu004408,Otu004441,1,0
Otu004417,Otu004441,1,0
Otu000492,Otu004479,1,0
Otu000832,Otu004479,1,0
Otu001018,Otu004479,1,0
Otu001423,Otu004479,1,0
Otu001473,Otu004479,1,0
Otu001737,Otu004479,1,0
Otu001802,Otu004479,1,0
Otu003373,Otu004479,1,0
Otu003534,Otu004479,1,0
Otu003535,Otu004479,1,0
Otu003553,Otu004479,1,0
Otu003584,Otu004479,1,0
Otu003605,Otu004479,1,0
Otu003745,Otu004479,1,0
Otu003892,Otu004479,1,0
Otu003894,Otu004479,1,0
Otu003895,Otu004479,1,0
Otu003900,Otu004479,1,0
Otu003903,Otu004479,1,0
Otu003922,Otu004479,1,0
Otu003924,Otu004479,1,0
Otu003953,Otu004479,1,0
Otu003958,Otu004479,1,0
Otu004361,Otu004479,1,0
Otu004362,Otu004479,1,0
Otu004366,Otu004479,1,0
Otu004367,Otu004479,1,0
Otu004406,Otu004479,1,0
Otu004407,Otu004479,1,0
Otu004408,Otu004479,1,0
Otu004417,Otu004479,1,0
Otu004441,Otu004479,1,0
Otu000492,Otu004549,1,0
Otu000832,Otu004549,1,0
Otu001018,Otu004549,1,0
Otu001423,Otu004549,1,0
Otu001473,Otu004549,1,0
Otu001737,Otu004549,1,0
Otu001802,Otu004549,1,0
Otu003373,Otu004549,1,0
Otu003534,Otu004549,1,0
Otu003535,Otu004549,1,0
Otu003553,Otu004549,1,0
Otu003584,Otu004549,1,0
Otu003605,Otu004549,1,0
Otu003745,Otu004549,1,0
Otu003892,Otu004549,1,0
Otu003894,Otu004549,1,0
Otu003895,Otu004549,1,0
Otu003900,Otu004549,1,0
Otu003903,Otu004549,1,0
Otu003922,Otu004549,1,0
Otu003924,Otu004549,1,0
Otu003953,Otu004549,1,0
Otu003958,Otu004549,1,0
Otu004361,Otu004549,1,0
Otu004362,Otu004549,1,0
Otu004366,Otu004549,1,0
Otu004367,Otu004549,1,0
Otu004406,Otu004549,1,0
Otu004407,Otu004549,1,0
Otu004408,Otu004549,1,0
Otu004417,Otu004549,1,0
Otu004441,Otu004549,1,0
Otu004479,Otu004549,1,0
Otu000466,Otu004566,1,0
Otu000591,Otu004566,1,0
Otu000680,Otu004566,1,0
Otu000917,Otu004566,1,0
Otu001835,Otu004566,1,0
Otu002208,Otu004566,1,0
Otu002563,Otu004566,1,0
Otu003845,Otu004566,1,0
Otu004281,Otu004566,1,0
Otu000492,Otu004580,1,0
Otu000832,Otu004580,1,0
Otu001018,Otu004580,1,0
Otu001423,Otu004580,1,0
Otu001473,Otu004580,1,0
Otu001737,Otu004580,1,0
Otu001802,Otu004580,1,0
Otu003373,Otu004580,1,0
Otu003534,Otu004580,1,0
Otu003535,Otu004580,1,0
Otu003553,Otu004580,1,0
Otu003584,Otu004580,1,0
Otu003605,Otu004580,1,0
Otu003745,Otu004580,1,0
Otu003892,Otu004580,1,0
Otu003894,Otu004580,1,0
Otu003895,Otu004580,1,0
Otu003900,Otu004580,1,0
Otu003903,Otu004580,1,0
Otu003922,Otu004580,1,0
Otu003924,Otu004580,1,0
Otu003953,Otu004580,1,0
Otu003958,Otu004580,1,0
Otu004361,Otu004580,1,0
Otu004362,Otu004580,1,0
Otu004366,Otu004580,1,0
Otu004367,Otu004580,1,0
Otu004406,Otu004580,1,0
Otu004407,Otu004580,1,0
Otu004408,Otu004580,1,0
Otu004417,Otu004580,1,0
Otu004441,Otu004580,1,0
Otu004479,Otu004580,1,0
Otu004549,Otu004580,1,0
Otu000274,Otu004678,1,0
Otu000404,Otu004678,1,0
Otu000448,Otu004678,1,0
Otu000463,Otu004678,1,0
Otu000549,Otu004678,1,0
Otu000630,Otu004678,1,0
Otu000662,Otu004678,1,0
Otu000716,Otu004678,1,0
Otu000820,Otu004678,1,0
Otu000857,Otu004678,1,0
Otu000926,Otu004678,1,0
Otu000995,Otu004678,1,0
Otu001230,Otu004678,1,0
Otu001387,Otu004678,1,0
Otu001829,Otu004678,1,0
Otu001971,Otu004678,1,0
Otu002494,Otu004678,1,0
Otu002525,Otu004678,1,0
Otu000492,Otu004688,1,0
Otu000832,Otu004688,1,0
Otu001018,Otu004688,1,0
Otu001423,Otu004688,1,0
Otu001473,Otu004688,1,0
Otu001737,Otu004688,1,0
Otu001802,Otu004688,1,0
Otu003373,Otu004688,1,0
Otu003534,Otu004688,1,0
Otu003535,Otu004688,1,0
Otu003553,Otu004688,1,0
Otu003584,Otu004688,1,0
Otu003605,Otu004688,1,0
Otu003745,Otu004688,1,0
Otu003892,Otu004688,1,0
Otu003894,Otu004688,1,0
Otu003895,Otu004688,1,0
Otu003900,Otu004688,1,0
Otu003903,Otu004688,1,0
Otu003922,Otu004688,1,0
Otu003924,Otu004688,1,0
Otu003953,Otu004688,1,0
Otu003958,Otu004688,1,0
Otu004361,Otu004688,1,0
Otu004362,Otu004688,1,0
Otu004366,Otu004688,1,0
Otu004367,Otu004688,1,0
Otu004406,Otu004688,1,0
Otu004407,Otu004688,1,0
Otu004408,Otu004688,1,0
Otu004417,Otu004688,1,0
Otu004441,Otu004688,1,0
Otu004479,Otu004688,1,0
Otu004549,Otu004688,1,0
Otu004580,Otu004688,1,0
Otu000492,Otu004690,1,0
Otu000832,Otu004690,1,0
Otu001018,Otu004690,1,0
Otu001423,Otu004690,1,0
Otu001473,Otu004690,1,0
Otu001737,Otu004690,1,0
Otu001802,Otu004690,1,0
Otu003373,Otu004690,1,0
Otu003534,Otu004690,1,0
Otu003535,Otu004690,1,0
Otu003553,Otu004690,1,0
Otu003584,Otu004690,1,0
Otu003605,Otu004690,1,0
Otu003745,Otu004690,1,0
Otu003892,Otu004690,1,0
Otu003894,Otu004690,1,0
Otu003895,Otu004690,1,0
Otu003900,Otu004690,1,0
Otu003903,Otu004690,1,0
Otu003922,Otu004690,1,0
Otu003924,Otu004690,1,0
Otu003953,Otu004690,1,0
Otu003958,Otu004690,1,0
Otu004361,Otu004690,1,0
Otu004362,Otu004690,1,0
Otu004366,Otu004690,1,0
Otu004367,Otu004690,1,0
Otu004406,Otu004690,1,0
Otu004407,Otu004690,1,0
Otu004408,Otu004690,1,0
Otu004417,Otu004690,1,0
Otu004441,Otu004690,1,0
Otu004479,Otu004690,1,0
Otu004549,Otu004690,1,0
Otu004580,Otu004690,1,0
Otu004688,Otu004690,1,0
Otu000492,Otu004692,1,0
Otu000832,Otu004692,1,0
Otu001018,Otu004692,1,0
Otu001423,Otu004692,1,0
Otu001473,Otu004692,1,0
Otu001737,Otu004692,1,0
Otu001802,Otu004692,1,0
Otu003373,Otu004692,1,0
Otu003534,Otu004692,1,0
Otu003535,Otu004692,1,0
Otu003553,Otu004692,1,0
Otu003584,Otu004692,1,0
Otu003605,Otu004692,1,0
Otu003745,Otu004692,1,0
Otu003892,Otu004692,1,0
Otu003894,Otu004692,1,0
Otu003895,Otu004692,1,0
Otu003900,Otu004692,1,0
Otu003903,Otu004692,1,0
Otu003922,Otu004692,1,0
Otu003924,Otu004692,1,0
Otu003953,Otu004692,1,0
Otu003958,Otu004692,1,0
Otu004361,Otu004692,1,0
Otu004362,Otu004692,1,0
Otu004366,Otu004692,1,0
Otu004367,Otu004692,1,0
Otu004406,Otu004692,1,0
Otu004407,Otu004692,1,0
Otu004408,Otu004692,1,0
Otu004417,Otu004692,1,0
Otu004441,Otu004692,1,0
Otu004479,Otu004692,1,0
Otu004549,Otu004692,1,0
Otu004580,Otu004692,1,0
Otu004688,Otu004692,1,0
Otu004690,Otu004692,1,0
Otu000976,Otu004696,1,0
Otu000316,Otu004703,1,0
Otu000525,Otu004703,1,0
Otu000547,Otu004703,1,0
Otu000599,Otu004703,1,0
Otu000663,Otu004703,1,0
Otu000752,Otu004703,1,0
Otu000895,Otu004703,1,0
Otu001107,Otu004703,1,0
Otu001251,Otu004703,1,0
Otu001284,Otu004703,1,0
Otu001363,Otu004703,1,0
Otu001415,Otu004703,1,0
Otu001434,Otu004703,1,0
Otu001468,Otu004703,1,0
Otu001618,Otu004703,1,0
Otu002265,Otu004703,1,0
Otu002495,Otu004703,1,0
Otu003225,Otu004703,1,0
Otu004190,Otu004703,1,0
Otu004400,Otu004703,1,0
Otu000090,Otu004744,1,0
Otu000127,Otu004744,1,0
Otu000217,Otu004744,1,0
Otu000572,Otu004744,1,0
Otu001106,Otu004744,1,0
Otu000538,Otu004792,1,0
Otu000686,Otu004792,1,0
Otu000844,Otu004792,1,0
Otu000918,Otu004792,1,0
Otu000950,Otu004792,1,0
Otu001088,Otu004792,1,0
Otu001177,Otu004792,1,0
Otu001368,Otu004792,1,0
Otu001472,Otu004792,1,0
Otu002611,Otu004792,1,0
Otu002626,Otu004792,1,0
Otu003040,Otu004792,1,0
Otu000399,Otu004915,1,0
Otu000202,Otu004955,1,0
